time,open,high,low,close
1790311140,30788.25,30789.5,30786.75,30788.25
1790311200,30788.5,30792.25,30788,30790.75
1790311260,30790.25,30790.75,30784.75,30786
1790311320,30785.25,30791.25,30784.75,30790.5
1790311380,30790.5,30792,30783.5,30784.75
1790311440,30784.25,30787.75,30781.75,30783
1790311500,30783.5,30789.25,30782.25,30788.75
1790311560,30789,30791.5,30785.5,30787
1790311620,30787.25,30789.75,30787,30787.25
1790311680,30787,30789.75,30782.75,30785
1790311740,30784.75,30786.75,30783,30784.75
1790311800,30785,30785.25,30779.75,30783.75
1790311860,30784.25,30792,30784,30788.5
1790311920,30788.5,30789,30780.25,30780.25
1790311980,30780.75,30782.75,30777.25,30780
1790312040,30780.25,30785,30779.25,30783.5
1790312100,30783.75,30783.75,30779.25,30781.5
1790312160,30782.25,30784,30777.5,30779
1790312220,30778.25,30778.25,30767.25,30768.5
1790312280,30768.75,30775.25,30768.5,30774
1790312340,30773.75,30781.25,30773.5,30778
1790312400,30778,30781,30775.75,30778
1790312460,30778.5,30785.25,30776.75,30776.75
1790312520,30776.25,30782.25,30776.25,30781.25
1790312580,30782,30785.5,30780.25,30785.5
1790312640,30785.5,30794.75,30785.5,30790
1790312700,30790.5,30798.75,30790.5,30794.75
1790312760,30795.25,30802,30794.75,30799.5
1790312820,30799.75,30799.75,30791,30791.75
1790312880,30791.5,30802.75,30787.75,30801
1790312940,30801,30810,30800.5,30808
1790313000,30807.5,30811.25,30805,30811
1790313060,30810.75,30812.75,30808,30809.5
1790313120,30809.75,30813.75,30808.75,30812
1790313180,30812,30812.5,30805,30806.25
1790313240,30806.75,30807.5,30798.75,30801.5
1790313300,30802,30810.75,30801.75,30808.75
1790313360,30808.5,30810.5,30803.5,30809.25
1790313420,30809.25,30813,30803.25,30803.25
1790313480,30804.25,30807.75,30804.25,30805.5
1790313540,30805.25,30807,30800.5,30803.25
1790313600,30803.5,30806.75,30801,30801.25
1790313660,30801.25,30807.25,30801.25,30806.5
1790313720,30805.5,30806.25,30801,30802.25
1790313780,30802.75,30806,30800,30800.5
1790313840,30801,30801.5,30789.5,30790.5
1790313900,30790,30797.25,30789,30795.75
1790313960,30795,30805.75,30793.25,30805.5
1790314020,30804.75,30806.75,30802.5,30806.25
1790314080,30806.75,30809,30804,30807.75
1790314140,30808.5,30809.25,30803,30805.5
1790314200,30805,30821.25,30801.75,30820.75
1790314260,30821.25,30833.25,30820.25,30828.25
1790314320,30828.25,30836,30826.5,30828
1790314380,30828,30847.5,30824.75,30846.25
1790314440,30846.25,30849.25,30836.75,30838.5
1790314500,30838,30848.5,30838,30844.25
1790314560,30844,30852.75,30841.25,30845.75
1790314620,30845.5,30849.5,30845.5,30846.75
1790314680,30847.25,30850.25,30844,30844.5
1790314740,30844.75,30852,30844.5,30849
1790314800,30849,30853.75,30848,30852
1790314860,30852.5,30854.25,30850,30850.75
1790314920,30851,30851.75,30845,30846
1790314980,30846.25,30855,30846,30853.75
1790315040,30853.75,30866.5,30852.75,30865.75
1790315100,30866,30869,30858.25,30862.25
1790315160,30862.25,30865,30857.75,30863.25
1790315220,30863.25,30865.75,30863,30863.25
1790315280,30863,30864.5,30856.5,30858
1790315340,30858,30858,30851.5,30853
1790315400,30852.75,30858.75,30851.5,30856.5
1790315460,30856,30864,30855.25,30863
1790315520,30863,30864.5,30861.5,30862.25
1790315580,30862.5,30865,30861.5,30863.5
1790315640,30863.5,30865,30862,30864
1790315700,30864.5,30864.5,30858.75,30860.25
1790315760,30860.5,30860.5,30847,30848
1790315820,30847.5,30851,30846.25,30851
1790315880,30850.25,30855,30849.75,30853.5
1790315940,30853.25,30854.75,30849.25,30850.5
1790316000,30850.25,30862,30849,30853.5
1790316060,30853.75,30867.5,30853.25,30864.5
1790316120,30864.75,30866.5,30861.25,30863.75
1790316180,30863.25,30865.75,30859.25,30862
1790316240,30862,30865.5,30857.75,30864.5
1790316300,30864.5,30868,30861,30863.25
1790316360,30863,30870.75,30861.75,30863.75
1790316420,30864.25,30873.75,30864.25,30869.25
1790316480,30869,30870.25,30864.5,30868
1790316540,30868.5,30876,30866.5,30874.25
1790316600,30874.25,30883,30873,30882
1790316660,30882,30885.75,30877.5,30884.25
1790316720,30884,30890.75,30883.25,30885.25
1790316780,30884.75,30887.25,30883.5,30885.75
1790316840,30885.5,30889.75,30882.75,30887.25
1790316900,30887,30890.5,30884,30884.75
1790316960,30884.25,30896.25,30880.75,30892.75
1790317020,30892.5,30900.75,30891.75,30898.25
1790317080,30897.5,30898.5,30886.75,30891.75
1790317140,30891.5,30896.75,30890,30895.5
1790317200,30896.25,30905,30895.25,30900.25
1790317260,30900.75,30905,30899.75,30904.75
1790317320,30904.25,30905.25,30893.75,30894.5
1790317380,30894.5,30897.5,30891.25,30893.5
1790317440,30893.25,30899.75,30890.75,30897.5
1790317500,30898,30902.25,30893.25,30895.5
1790317560,30895,30896.75,30888.25,30889.5
1790317620,30889.25,30893,30882.75,30889.5
1790317680,30889.5,30890.5,30883,30884.25
1790317740,30884.25,30885.75,30872.5,30879.75
1790317800,30880.5,30887.75,30879.25,30884.5
1790317860,30884.5,30885.25,30879.5,30881.25
1790317920,30881.25,30884.75,30880,30883.25
1790317980,30882.75,30883.25,30875,30881.5
1790318040,30881.25,30892,30880.25,30891.5
1790318100,30891.25,30892.25,30885.5,30890
1790318160,30888.75,30890.25,30878.25,30878.75
1790318220,30878.75,30882.75,30878,30881.5
1790318280,30881.5,30885.25,30879.75,30883.75
1790318340,30883.25,30884.5,30879.75,30881.75
1790318400,30881.75,30887.5,30880.5,30884
1790318460,30884.5,30888,30883.75,30884.75
1790318520,30885,30887.75,30884.25,30887.25
1790318580,30887.75,30888.5,30879.5,30883
1790318640,30882.5,30882.75,30875,30881.25
1790318700,30880.25,30886.25,30878.25,30881.75
1790318760,30881.75,30884,30878.75,30882.75
1790318820,30882.25,30883.25,30865.5,30866.75
1790318880,30867.25,30876,30864.25,30874.25
1790318940,30874.75,30878.5,30873,30875
1790319000,30875.5,30878.75,30869.25,30871.25
1790319060,30871.5,30873.75,30867.5,30868.75
1790319120,30868.75,30872.25,30864.25,30865
1790319180,30865.5,30868.5,30863.75,30868.5
1790319240,30868.5,30876.5,30866.5,30874
1790319300,30874.5,30881,30873.75,30879.5
1790319360,30878.5,30883,30875.5,30879.5
1790319420,30879.25,30879.25,30873,30873.25
1790319480,30873.25,30873.25,30868.75,30869
1790319540,30869.75,30870.25,30864.5,30866.5
1790319600,30866.25,30881,30865.75,30878.25
1790319660,30875.75,30879,30871.5,30878.5
1790319720,30877.75,30884.75,30877.25,30882.5
1790319780,30881.5,30885,30874.75,30882.75
1790319840,30882.75,30888.5,30870.25,30872
1790319900,30871.75,30884,30866.5,30880.75
1790319960,30880.25,30883,30875,30882.5
1790320020,30882.75,30888.5,30873.25,30874.75
1790320080,30874.25,30883.25,30873.25,30879.25
1790320140,30878.5,30880.25,30872.25,30878.75
1790320200,30879,30883.25,30871.5,30875.75
1790320260,30875.5,30883.25,30873.5,30880.75
1790320320,30880.5,30887,30877,30885.5
1790320380,30885.5,30897.5,30885.25,30891
1790320440,30891.25,30897.75,30891.25,30894.5
1790320500,30894.75,30903,30893.5,30893.5
1790320560,30893.5,30898.75,30889.25,30892.25
1790320620,30892,30894.75,30890,30894.25
1790320680,30894,30894.25,30888.5,30889.5
1790320740,30889.25,30892.25,30880.25,30885.5
1790320800,30885.75,30891.75,30875.5,30883
1790320860,30882.25,30890.75,30878.5,30884
1790320920,30885,30889.5,30882.75,30883.75
1790320980,30884,30891.25,30880,30881.5
1790321040,30881.75,30885.75,30880.75,30882.75
1790321100,30883.75,30885,30878.5,30882.5
1790321160,30882,30883.25,30876.5,30876.5
1790321220,30877.5,30888.25,30870.25,30886.75
1790321280,30886.75,30895.25,30884.5,30893
1790321340,30893.5,30902.5,30891,30901.5
1790321400,30901.25,30903.75,30891,30898.5
1790321460,30897,30905,30896.5,30898
1790321520,30897.5,30898.5,30875.5,30876.25
1790321580,30876.5,30879.75,30864,30864.75
1790321640,30866,30867,30861.75,30863.75
1790321700,30864.25,30870.25,30862.75,30867.25
1790321760,30866.25,30872,30865.5,30868.5
1790321820,30868.75,30873.25,30866.5,30871.5
1790321880,30872.5,30873.75,30862.5,30865
1790321940,30864.25,30865.5,30858.75,30860
1790322000,30859.75,30865,30856.75,30860.5
1790322060,30859.5,30864.25,30855.5,30863
1790322120,30863,30870,30863,30868.25
1790322180,30866,30869.5,30865,30867.75
1790322240,30867.5,30867.5,30859.5,30860.75
1790322300,30861.75,30866.5,30860.75,30861.5
1790322360,30861.75,30876.75,30861,30875.75
1790322420,30875.25,30880.75,30872.75,30874.25
1790322480,30874.5,30875,30861.75,30862.5
1790322540,30862.5,30868.25,30861.75,30863
1790322600,30863.25,30866.75,30858.75,30864.5
1790322660,30864.75,30867.5,30862,30865
1790322720,30864.75,30867.25,30862,30864
1790322780,30863.75,30872.5,30862.25,30872.25
1790322840,30871.5,30871.5,30862,30866.75
1790322900,30866.25,30874.25,30863,30867.75
1790322960,30868.75,30875.5,30866.5,30874.25
1790323020,30873.75,30879,30867.75,30869.75
1790323080,30870.5,30871,30867,30868.75
1790323140,30869.75,30875.25,30867.5,30867.5
1790323200,30867.75,30875.75,30862.25,30873.75
1790323260,30873.75,30877.25,30869.25,30871.5
1790323320,30871.25,30877,30866.75,30869.5
1790323380,30870,30870.75,30843.75,30852
1790323440,30852,30855,30846.25,30847.5
1790323500,30847.75,30859.75,30847.25,30852.75
1790323560,30853,30860.75,30846,30847
1790323620,30847,30848.75,30837.5,30848.75
1790323680,30848.75,30861.5,30844.75,30859.5
1790323740,30859.75,30863.5,30855.75,30859.5
1790323800,30859,30866.5,30857.5,30863.5
1790323860,30863.75,30871.25,30858.5,30869
1790323920,30868.5,30885.5,30867.25,30884.25
1790323980,30884.75,30889.5,30878,30881
1790324040,30881.5,30890.75,30876,30879
1790324100,30878.25,30887.25,30878.25,30886.25
1790324160,30886.75,30896,30882.5,30895.75
1790324220,30895.75,30897.75,30883.5,30884.5
1790324280,30884.75,30887.25,30879,30886.25
1790324340,30886.75,30890,30883.5,30887.25
1790324400,30887.25,30890.25,30884.75,30886.75
1790324460,30887,30893.75,30885.5,30893
1790324520,30893,30903.75,30890.75,30901
1790324580,30901.5,30902.25,30886.25,30894
1790324640,30893.5,30909.75,30890.75,30908.5
1790324700,30908,30909.5,30902.75,30905
1790324760,30905.5,30906,30896,30903.25
1790324820,30902.75,30913,30901.25,30911.25
1790324880,30911.25,30925.5,30911.25,30922.75
1790324940,30923,30927.25,30921.25,30923
1790325000,30922.75,30927.5,30921.25,30923.25
1790325060,30924,30926.75,30921.75,30925
1790325120,30924.75,30926,30915,30918
1790325180,30918.25,30933.25,30917,30932.75
1790325240,30932.75,30934,30926.25,30927.25
1790325300,30927.25,30932.25,30927,30930.5
1790325360,30931.25,30931.75,30923,30923.25
1790325420,30923.25,30924.25,30920.25,30921
1790325480,30921.25,30928.5,30920.5,30925
1790325540,30925,30925,30911.25,30917.25
1790325600,30916.75,30926,30916.75,30925.25
1790325660,30925.75,30928.25,30921.75,30926.25
1790325720,30926.5,30931,30923,30929.25
1790325780,30929.25,30933,30927,30931.25
1790325840,30931.75,30935.5,30930.25,30934.25
1790325900,30933.75,30941,30933.25,30938.75
1790325960,30939.25,30944.75,30938.25,30938.75
1790326020,30938.75,30940.25,30936.5,30937.25
1790326080,30937,30940,30935.25,30939
1790326140,30939.25,30943,30933,30933
1790326200,30933.75,30936,30931.25,30933.5
1790326260,30933,30937.5,30931,30931.5
1790326320,30931.5,30940,30930.75,30939.25
1790326380,30939.75,30940.25,30935.75,30936
1790326440,30936,30942.5,30935,30941
1790326500,30940.75,30949.75,30940.75,30947.75
1790326560,30948.25,30952.5,30944.75,30951.5
1790326620,30951.75,30953.25,30950,30952.25
1790326680,30952.75,30954.75,30950.5,30951.25
1790326740,30951.5,30951.5,30945.5,30946.25
1790326800,30946.25,30950.5,30941.5,30950.25
1790326860,30950,30952.25,30944.5,30949.5
1790326920,30949,30951.25,30946.25,30948.75
1790326980,30948.5,30955.75,30948.5,30952.25
1790327040,30952.25,30952.25,30946.25,30947.75
1790327100,30948,30954,30946.25,30953.5
1790327160,30952.75,30955.75,30950.5,30955.75
1790327220,30955.5,30959.5,30954.5,30956
1790327280,30956.5,30960,30954.75,30959
1790327340,30959.75,30960.5,30957,30959.25
1790327400,30958.75,30960,30953.25,30955.25
1790327460,30955.75,30956.25,30952,30953.75
1790327520,30954,30957.5,30950.5,30957.25
1790327580,30957.25,30959,30953,30957
1790327640,30956.75,30958.5,30953.25,30953.5
1790327700,30953.5,30963,30950,30958.5
1790327760,30959.25,30960,30955.5,30956.25
1790327820,30956.75,30958.75,30952.25,30953.5
1790327880,30954.25,30955.75,30948.25,30951.25
1790327940,30952.25,30956.5,30949.5,30950
1790328000,30950,30952,30942.25,30944.5
1790328060,30944,30944.75,30940.5,30942.25
1790328120,30942.75,30949.25,30941.5,30947.5
1790328180,30948.25,30951.5,30939.5,30943.75
1790328240,30943,30949.75,30941.5,30949
1790328300,30949,30950,30939.5,30942.75
1790328360,30942.25,30946.75,30941.25,30944.25
1790328420,30944.75,30945,30940.25,30942.75
1790328480,30943,30944.75,30941.25,30941.75
1790328540,30941.5,30943.25,30937.25,30939
1790328600,30939.25,30946,30930,30943.75
1790328660,30943.75,30947.25,30940.25,30945.5
1790328720,30945.25,30952,30944.25,30944.75
1790328780,30945,30947.75,30943.5,30944
1790328840,30944.75,30949,30941.25,30944
1790328900,30944.25,30944.75,30939.25,30942.75
1790328960,30944,30946.5,30937,30941.75
1790329020,30941.75,30943.5,30938.75,30942
1790329080,30942.5,30942.5,30935.75,30937
1790329140,30936.25,30942.5,30934.5,30941.5
1790329200,30941.75,30943,30936,30941.5
1790329260,30941,30943,30938.5,30940
1790329320,30940,30944.25,30939.75,30940.25
1790329380,30940.75,30942,30932.25,30939.25
1790329440,30939.25,30940.25,30936.5,30936.75
1790329500,30937.25,30937.5,30925.25,30926.5
1790329560,30926.5,30926.5,30916.5,30918.25
1790329620,30918,30919.75,30915.5,30917.75
1790329680,30918.75,30920.75,30916.5,30920
1790329740,30920.75,30923,30918.25,30921.25
1790329800,30921.75,30922,30911.75,30915
1790329860,30914,30919,30914,30918.25
1790329920,30918.75,30921,30914.25,30915
1790329980,30915,30923.5,30912.75,30921.75
1790330040,30921.5,30923.25,30920,30921.75
1790330100,30921.75,30924.25,30917.25,30923.25
1790330160,30922.75,30929.75,30922.25,30926.75
1790330220,30926.75,30927.75,30923.25,30924.75
1790330280,30925,30928,30924.5,30926.5
1790330340,30926,30927.75,30916.25,30916.25
1790330400,30916.5,30926,30914.5,30923.75
1790330460,30923.25,30923.75,30916.25,30921.5
1790330520,30920.25,30920.75,30909.25,30909.75
1790330580,30909.75,30911.25,30904,30905.75
1790330640,30905.75,30909.5,30905.75,30906.75
1790330700,30906.5,30908.5,30902.75,30908.5
1790330760,30908.75,30910.25,30905.25,30906.5
1790330820,30906.5,30906.5,30900,30903.75
1790330880,30904.5,30912,30904.5,30911
1790330940,30910.25,30914,30908.75,30911
1790331000,30910.75,30915.5,30910,30914.5
1790331060,30914.75,30921.25,30914.5,30919.5
1790331120,30919.25,30923.25,30918.5,30922.75
1790331180,30922.75,30930.25,30922.25,30929
1790331240,30929.5,30933.25,30927.5,30927.75
1790331300,30927.25,30936.75,30926.5,30935.5
1790331360,30935.25,30939.25,30932.25,30934.75
1790331420,30934.75,30939,30931,30932.25
1790331480,30932.75,30934.5,30930.5,30931.75
1790331540,30931.75,30935.5,30931,30934.25
1790331600,30934.25,30941,30933.25,30940.5
1790331660,30940.75,30942.5,30934.5,30939.5
1790331720,30938.5,30939.25,30931.25,30933.75
1790331780,30933.5,30934,30926.75,30931
1790331840,30931.75,30933.5,30928,30930.5
1790331900,30931,30932.25,30928.25,30931
1790331960,30931,30935.25,30929.5,30933.75
1790332020,30933.75,30934.5,30932,30934
1790332080,30933.25,30933.5,30927,30930.25
1790332140,30930.5,30932.75,30928,30928.5
1790332200,30928.5,30938.75,30928.5,30936.25
1790332260,30936.75,30937,30925.25,30929
1790332320,30929.25,30929.25,30920.5,30922
1790332380,30922.5,30924.5,30918.5,30921.75
1790332440,30920.5,30930.5,30917.5,30927.25
1790332500,30926.75,30933.75,30926.25,30926.5
1790332560,30926.5,30931.25,30926.5,30930
1790332620,30930,30932.5,30925,30925.75
1790332680,30926,30927.5,30915.25,30915.75
1790332740,30916,30919.25,30911.25,30914
1790332800,30914.5,30917,30911.25,30915.75
1790332860,30915,30924,30915,30922
1790332920,30921.25,30923.75,30918.75,30919.5
1790332980,30919.25,30923.5,30918.25,30922
1790333040,30921.75,30923.5,30919.75,30921
1790333100,30921,30924,30918,30920.5
1790333160,30921.25,30922.75,30916.5,30919
1790333220,30919.25,30925.5,30919,30924.75
1790333280,30924.5,30927.75,30922.75,30925.25
1790333340,30925,30926.5,30911.5,30924.5
1790333400,30924,30926.5,30920.5,30923.25
1790333460,30923.5,30928.5,30922,30924.25
1790333520,30923.5,30925,30922.25,30923
1790333580,30924,30924.75,30914.75,30923.5
1790333640,30924.5,30932.75,30924,30927.25
1790333700,30927.25,30927.75,30915.25,30917.75
1790333760,30917.25,30920.75,30915,30919.25
1790333820,30920,30925,30919,30920.75
1790333880,30920.75,30921.25,30918,30919.5
1790333940,30919.75,30922.75,30914.25,30922.5
1790334000,30922.75,30934,30913.5,30917.5
1790334060,30917.5,30937.5,30913.25,30929.75
1790334120,30929.75,30933.5,30923.25,30928.25
1790334180,30929.5,30930,30924,30924.5
1790334240,30924,30926.5,30919.5,30921.25
1790334300,30921.25,30932,30921,30928.75
1790334360,30928.25,30945.25,30927.25,30944
1790334420,30943,30951.25,30939.25,30949.5
1790334480,30949,30956.25,30948,30955
1790334540,30954.5,30960.25,30950.75,30959.5
1790334600,30959,30966.5,30956.75,30959.5
1790334660,30959.5,30963.5,30958.25,30960.5
1790334720,30960,30961.25,30956,30960
1790334780,30959.5,30963.25,30956.25,30962
1790334840,30962.25,30974.75,30960,30974.75
1790334900,30975,30981.75,30972.75,30975.5
1790334960,30975.5,30994.75,30975.5,30990
1790335020,30989.5,30991,30977.75,30981.5
1790335080,30981.75,30982.75,30974,30979.25
1790335140,30979.25,30984,30976,30981.75
1790335200,30981.75,30984.25,30977,30980
1790335260,30980.5,30984.75,30975.5,30977.25
1790335320,30977,30982.75,30974.25,30978.25
1790335380,30979.25,30981.75,30978,30978.25
1790335440,30978,30983.25,30976,30978
1790335500,30978.25,30981.25,30977.5,30980
1790335560,30980.25,30987.25,30979,30985
1790335620,30984.75,30990.75,30981.5,30987.25
1790335680,30986.75,30986.75,30981.5,30982.5
1790335740,30982.5,30983,30973.75,30977
1790335800,30977,30980.5,30972,30974.5
1790335860,30974.5,30977.25,30969.5,30976.25
1790335920,30975.5,30980.75,30972.75,30977.25
1790335980,30977,30980.25,30973.25,30976.5
1790336040,30976.75,30981.5,30976.5,30978
1790336100,30978,30998.5,30975.75,30990.75
1790336160,30990.5,30990.5,30970.5,30972.5
1790336220,30972.25,30976.5,30971.75,30973.25
1790336280,30973.5,30975,30963.75,30964.5
1790336340,30964.75,30966.25,30959.25,30960.75
1790336400,30961.25,30966.5,30960.75,30962.5
1790336460,30963.25,30966.5,30962.75,30965.5
1790336520,30965.75,30970.75,30964.5,30965.25
1790336580,30965.75,30973.25,30965.25,30970.75
1790336640,30971.5,30976.25,30968.25,30970.75
1790336700,30970.75,30972.5,30967.75,30971.5
1790336760,30971.25,30973.25,30968.5,30972
1790336820,30971.5,30974,30969.25,30970.5
1790336880,30970,30973.25,30968.25,30969.5
1790336940,30969.75,30974,30967,30967.5
1790337000,30969,30970.5,30962.25,30969.75
1790337060,30970,30976.5,30967.5,30973
1790337120,30973,30982,30972.5,30978.5
1790337180,30978.75,30980.75,30975.75,30978.75
1790337240,30979,30981.75,30974.25,30980
1790337300,30979.75,30981.5,30976.75,30978.5
1790337360,30978.5,30979,30967.5,30968
1790337420,30968.25,30972.25,30966.75,30970.75
1790337480,30970,30971.25,30966.25,30970.25
1790337540,30971.5,30972,30959.75,30961.25
1790337600,30960.75,30968,30955.5,30960.25
1790337660,30960,30978.5,30958.75,30975.75
1790337720,30975.75,30978.25,30966.75,30969.25
1790337780,30968.75,30977.25,30968.75,30975
1790337840,30975.25,30975.25,30968.75,30972
1790337900,30971.75,30971.75,30967.25,30970.25
1790337960,30970,30977.75,30970,30975.5
1790338020,30975.75,30976.75,30968,30969.25
1790338080,30970.25,30971.5,30962.25,30967.75
1790338140,30967.5,30968,30960.25,30961.75
1790338200,30961.75,30971,30947,30947.75
1790338260,30947.5,30967.75,30945.5,30965.75
1790338320,30965.75,30968.5,30962.5,30964.5
1790338380,30963.75,30964.5,30948,30951
1790338440,30950,30953.25,30943.5,30952.75
1790338500,30953,30953,30946.25,30950
1790338560,30950.25,30952.75,30935.25,30935.25
1790338620,30935.5,30936.5,30928.25,30930.5
1790338680,30931,30936.25,30928.25,30931
1790338740,30930.75,30931,30916.5,30924.75
1790338800,30924.75,30929.25,30919.5,30925.5
1790338860,30925.5,30938,30925.25,30937.25
1790338920,30937.5,30945,30934.75,30936.5
1790338980,30935.75,30939.75,30932,30938.25
1790339040,30938.75,30943.25,30934,30935.75
1790339100,30934.5,30934.5,30928,30932.25
1790339160,30932.25,30936.5,30930.25,30932.75
1790339220,30933.25,30938.75,30931.25,30937
1790339280,30937.25,30942,30936,30940.5
1790339340,30940,30941,30930.75,30931.5
1790339400,30931.5,30936.5,30926,30928.5
1790339460,30929.5,30931,30915,30916.5
1790339520,30916.75,30917,30905,30911.5
1790339580,30910.75,30919.25,30908.5,30916.5
1790339640,30917,30922.25,30914.5,30918.75
1790339700,30919,30920,30908.5,30916
1790339760,30915.5,30918.5,30906.5,30911.5
1790339820,30910.5,30911,30903.25,30906
1790339880,30907,30909.75,30904.25,30909.25
1790339940,30909.25,30912.5,30904.5,30910.25
1790340000,30910,30914,30903,30909.25
1790340060,30909.5,30912.25,30902.75,30903.75
1790340120,30903.5,30904,30894.25,30899.25
1790340180,30899,30906.25,30885.5,30888
1790340240,30887.5,30906.5,30877.75,30897
1790340300,30896.5,30898.25,30878.25,30898.25
1790340360,30898.5,30919.5,30887.5,30906.5
1790340420,30906,30921.5,30879.75,30913
1790340480,30913.25,30918.5,30895.5,30896.25
1790340540,30895,30897.25,30884.5,30885.5
1790340600,30886.25,30889.5,30883,30885.75
1790340660,30886,30887.75,30875.25,30880.25
1790340720,30880,30881.5,30871,30877.5
1790340780,30876.75,30882,30875.25,30879.75
1790340840,30879.75,30882.25,30874.75,30876
1790340900,30876,30878,30871.25,30876.75
1790340960,30876.75,30883.75,30876.5,30883.5
1790341020,30883.75,30887.25,30876.5,30877.5
1790341080,30877.5,30881.5,30872,30880.75
1790341140,30881,30882.25,30873,30877.75
1790341200,30877.75,30881.5,30858.5,30860.5
1790341260,30860,30871.75,30853.75,30870.25
1790341320,30871,30875,30867,30870.75
1790341380,30870.75,30881.25,30870.75,30875.25
1790341440,30875.25,30880.25,30871.5,30878.75
1790341500,30878.75,30893.75,30877.5,30889.25
1790341560,30889,30898,30889,30894.25
1790341620,30894.25,30896.25,30888.75,30893.5
1790341680,30893.5,30897.5,30887.25,30888
1790341740,30887.5,30899.75,30887.5,30899.75
1790341800,30899.25,30905.75,30895.5,30897.25
1790341860,30898.25,30903.5,30895,30902.25
1790341920,30901.75,30903.25,30896.25,30901.75
1790341980,30901.75,30909,30901.75,30907.25
1790342040,30907.25,30907.75,30898,30899.25
1790342100,30898.75,30900,30894,30898.75
1790342160,30899.25,30899.5,30878.75,30880
1790342220,30879.25,30879.75,30871.75,30872.25
1790342280,30872.5,30874,30865,30869
1790342340,30868.5,30870.25,30858.75,30859.75
1790342400,30859.5,30865.75,30858.75,30864
1790342460,30864.25,30869,30859,30861.75
1790342520,30862.25,30869.5,30862.25,30868
1790342580,30868.25,30868.25,30859.75,30860.75
1790342640,30860.75,30864.25,30855.5,30856.25
1790342700,30856.75,30862.75,30852,30856.5
1790342760,30856,30857,30839,30843.5
1790342820,30843.5,30844.5,30828,30835
1790342880,30835.5,30835.5,30821.25,30833.75
1790342940,30833.5,30834.5,30819.25,30819.5
1790343000,30819.5,30822,30770,30804.25
1790343060,30805,30817.5,30779.25,30785
1790343120,30784.25,30806.25,30767.25,30803
1790343180,30803.25,30819.5,30791.5,30819.5
1790343240,30819.5,30852.25,30815,30848.5
1790343300,30848.5,30868,30847.25,30858.25
1790343360,30858.25,30863.25,30844,30852.75
1790343420,30853,30864.25,30848,30856.75
1790343480,30855.5,30877,30851.75,30867.5
1790343540,30868.5,30871.75,30838.5,30868.5
1790343600,30868,30877.75,30859.5,30877
1790343660,30876.5,30890.25,30874,30883.75
1790343720,30883.75,30884.5,30852.25,30881
1790343780,30881.25,30881.25,30856,30864.25
1790343840,30864,30877.5,30850.75,30876.25
1790343900,30876.75,30889,30857.25,30859.25
1790343960,30859.75,30877.5,30849.75,30872
1790344020,30871.5,30888,30861.5,30882
1790344080,30882.25,30887.25,30847.75,30855.75
1790344140,30856,30879.25,30856,30874
1790344200,30874,30882.5,30865.5,30878
1790344260,30878.5,30885.5,30870.5,30872.25
1790344320,30871.75,30898.25,30871.5,30894.5
1790344380,30895,30906,30885.75,30903.25
1790344440,30903.25,30922.5,30900,30910.75
1790344500,30910.75,30926.25,30910.25,30920.25
1790344560,30921,30923.75,30902.25,30909.5
1790344620,30908.75,30909.5,30882.5,30887.75
1790344680,30888.25,30902,30884.25,30890.75
1790344740,30891,30901.25,30876.75,30900
1790344800,30899.5,30906,30856.25,30869.75
1790344860,30869.75,30871.25,30842,30843.25
1790344920,30843.5,30852.5,30819.25,30840.5
1790344980,30840,30841.25,30816,30839.5
1790345040,30839.75,30839.75,30798.25,30804
1790345100,30803.75,30803.75,30755,30757
1790345160,30757,30783.25,30752.25,30781.25
1790345220,30782.25,30807,30779.75,30791
1790345280,30791,30809,30780.5,30808.25
1790345340,30808,30819.25,30792.25,30806.75
1790345400,30806.5,30823.75,30796.75,30797.25
1790345460,30796.75,30818.5,30783.5,30811.5
1790345520,30811.25,30812.75,30790.5,30792.5
1790345580,30792.5,30796.75,30763.25,30771.25
1790345640,30771.5,30775.25,30735,30741.25
1790345700,30741.25,30747.75,30691.25,30736
1790345760,30735.75,30753,30707.75,30711.75
1790345820,30712.25,30718,30686,30701
1790345880,30700.75,30728.5,30698.75,30706.75
1790345940,30707.25,30728,30684,30721.5
1790346000,30721,30742.25,30708.75,30738.75
1790346060,30738.25,30750.25,30717.75,30728.25
1790346120,30727.25,30745.75,30722.5,30737
1790346180,30738,30756.25,30734.5,30740.5
1790346240,30740.75,30760.5,30738,30752.25
1790346300,30751.75,30766.75,30739.5,30766
1790346360,30765.75,30779.25,30757.75,30762.75
1790346420,30762.75,30766.5,30749.75,30751.75
1790346480,30752.25,30754.25,30726,30746.25
1790346540,30746.25,30761,30726.5,30731.25
1790346600,30731,30745.5,30718.5,30735.25
1790346660,30735.25,30751,30728.5,30749.5
1790346720,30749.75,30763.5,30746,30756.75
1790346780,30757.5,30773.75,30754,30761.75
1790346840,30762.25,30783.5,30759,30770.25
1790346900,30770.25,30786,30761,30778
1790346960,30777.75,30781.75,30765.5,30769.75
1790347020,30769.25,30782.5,30766,30779.25
1790347080,30780.25,30803.75,30778.5,30785
1790347140,30784.75,30793.75,30783.5,30790.75
1790347200,30790.25,30796.5,30768.5,30771.25
1790347260,30771.5,30782.5,30749.5,30751.25
1790347320,30751.25,30764.5,30742.5,30758.5
1790347380,30758.25,30762.75,30741,30745.75
1790347440,30745,30767.25,30738.25,30766
